Gene stable ID	Anopheles darlingi gene stable ID	Anopheles dirus gene stable ID	Anopheles epiroticus gene stable ID	Anopheles farauti gene stable ID	Anopheles funestus gene stable ID	Anopheles maculatus gene stable ID
AGAP005833	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009159	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009156	ADIR007782	AEPI008476	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009160	ADIR007782	AEPI008476	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009159	ADIR007782	AEPI008476	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009156	ADIR007784	AEPI008476	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009160	ADIR007784	AEPI008476	AFAF017458	AFUN016510	AMAM017622
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016510	AMAM002516
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016508	AMAM017622
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016507	AMAM017622
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016509	AMAM017622
AGAP005833	ADAC009159	ADIR007784	AEPI008476	AFAF017458	AFUN016510	AMAM017622
AGAP000073	ADAC000098	ADIR000979	AEPI007588	AFAF002377	AFUN011565	AMAM005090
AGAP000073	ADAC000098	ADIR000980	AEPI007588	AFAF002377	AFUN011565	AMAM005090
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005835	ADAC009156	ADIR007783	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005835	ADAC009160	ADIR007783	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005835	ADAC009159	ADIR007783	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005835	ADAC009156	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005835	ADAC009160	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005835	ADAC009159	ADIR007782	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005835	ADAC009156	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005835	ADAC009160	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM002516
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016508	AMAM017622
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016507	AMAM017622
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016509	AMAM017622
AGAP005835	ADAC009159	ADIR007784	AEPI008477	AFAF017458	AFUN016510	AMAM017622
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM002516
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM017622
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM017622
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM017622
AGAP005835	ADAC009156	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM017622
AGAP005835	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM014330
AGAP005835	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM014330
AGAP005835	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM014330
AGAP005835	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM014330
AGAP005835	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016508	AMAM002516
AGAP005835	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016507	AMAM002516
AGAP005835	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016509	AMAM002516
AGAP005835	ADAC009160	ADIR007783	AEPI008476	AFAF017458	AFUN016510	AMAM002516
